,val_loss,val_acc,loss,acc
0,1.8446182012557981,0.46875000000000006,1.915144705772399,0.396875
1,1.434966325759887,0.6796875,1.660949087142944,0.5
2,1.357997119426727,0.6796875,1.425920796394348,0.6312500000000001
3,1.282505631446838,0.640625,1.281720066070556,0.603125
4,1.197490274906158,0.640625,1.112671113014221,0.68125
5,1.145498275756836,0.7265625,0.993589067459106,0.6937500000000001
6,1.058178126811981,0.6640625,0.9192429900169371,0.696875
7,0.90232640504837,0.6796875,0.848493885993957,0.7000000000000001
8,0.9178801774978631,0.7109375,0.7690857052803041,0.7312500000000001
9,0.870770812034606,0.75,0.7601409435272211,0.7906249999999999
10,0.9919407963752741,0.6953125,0.676473557949066,0.8125
11,0.7204267978668211,0.8359375,0.6575345754623411,0.7937500000000001
12,0.8793896436691281,0.6953125,0.6418336749076841,0.834375
13,0.8052754998207091,0.796875,0.667242980003356,0.796875
14,0.663112938404083,0.8203125,0.59422823190689,0.8531249999999999
15,0.753029853105545,0.796875,0.525466221570968,0.8875000000000001
16,0.7045798301696771,0.8125,0.6575355052947991,0.8562500000000001
17,0.807821691036224,0.8046875,0.50851684808731,0.89375
18,0.680097937583923,0.8046875,0.504640436172485,0.8875000000000001
19,0.725712358951568,0.765625,0.5082190155982971,0.896875
