,val_loss,val_acc,loss,acc
0,0.9038535356521601,0.763020833333333,1.501685221989949,0.44140625
1,0.673282881577809,0.7760416666666661,0.918139865001042,0.7369791666666661
2,0.595101038614908,0.794270833333333,0.731739923357963,0.7877604166666661
3,0.532058735688527,0.828125,0.62254765133063,0.7916666666666661
4,0.498234495520591,0.8385416666666661,0.537900932133197,0.8190104166666661
5,0.466220388809839,0.841145833333333,0.48113083094358405,0.83984375
6,0.44270724554856605,0.8541666666666661,0.41389997055133104,0.868489583333333
7,0.44168348610401104,0.859375,0.386314714948336,0.8658854166666661
8,0.45249883830547305,0.8515625,0.361160238583882,0.880208333333333
9,0.447412922978401,0.856770833333333,0.29751797268788005,0.8984375
10,0.475144123037656,0.8541666666666661,0.27352384850382805,0.9010416666666661
11,0.39674349625905303,0.872395833333333,0.260224221895138,0.9166666666666661
12,0.43936490515867804,0.8697916666666661,0.197814750174681,0.9401041666666661
13,0.44357564051946,0.8541666666666661,0.1843388111641,0.9401041666666661
14,0.46425083776315,0.848958333333333,0.18225279202063802,0.9453125
15,0.523304233948389,0.8515625,0.16815860755741502,0.946614583333333
16,0.49598714709281905,0.856770833333333,0.15031695427993902,0.950520833333333
17,0.48506432771682706,0.8619791666666661,0.130855101471145,0.9596354166666661
18,0.52497432132562,0.856770833333333,0.119890667498111,0.9635416666666661
19,0.53785083691279,0.875,0.110524016122023,0.9609375
20,0.5162976880868271,0.872395833333333,0.102009524901707,0.96484375
21,0.5550418297449741,0.890625,0.102818693344791,0.966145833333333
22,0.5720142126083371,0.8619791666666661,0.08170817404364501,0.977864583333333
23,0.596985650559266,0.8671875,0.086061721046765,0.970052083333333
24,0.5920896381139751,0.8619791666666661,0.07293136510998001,0.9830729166666661
25,0.748530998826026,0.8671875,0.07347903509313801,0.9752604166666661
26,0.6287356962760291,0.8671875,0.06860287735859501,0.9765625
27,0.692677234609921,0.8619791666666661,0.05461611847082701,0.9830729166666661
28,0.709819078445434,0.864583333333333,0.047718646315236,0.989583333333333
29,0.734343777100245,0.8671875,0.07923072995617901,0.9687500000000001
30,0.8037733286619181,0.859375,0.052965640090405004,0.985677083333333
31,0.796683306495348,0.859375,0.06689979927614301,0.9765625
32,0.8086339036623631,0.8776041666666661,0.058063446078449,0.981770833333333
33,0.8467255632082621,0.872395833333333,0.038012377296884,0.9921875
34,0.812171056866645,0.859375,0.042786477211241,0.9830729166666661
35,0.861812308430671,0.8671875,0.043004214918861,0.984375
36,0.8353925297657641,0.872395833333333,0.028819397402306,0.9921875
37,0.854082539677619,0.864583333333333,0.040810363832861005,0.9830729166666661
38,0.8471760451793671,0.859375,0.06328076527764401,0.9765625
39,0.8181928445895511,0.864583333333333,0.025610158064713003,0.997395833333333
40,0.7973926564057661,0.8671875,0.038555559935048,0.9908854166666661
41,0.784910758336385,0.8671875,0.032323192067754004,0.9921875
42,0.8105114599068961,0.8697916666666661,0.038083757429073,0.9830729166666661
43,0.9150006274382271,0.8541666666666661,0.050282429127643004,0.98046875
44,0.920422775050004,0.8515625,0.036801949919511,0.98828125
45,0.8995266755421951,0.8515625,0.037200866538720005,0.985677083333333
46,0.9308342933654781,0.8697916666666661,0.031463512374709006,0.9908854166666661
47,0.9015239973862961,0.864583333333333,0.032806401470831005,0.984375
48,0.8761682411034901,0.875,0.034077052880699,0.98828125
49,0.879299988349278,0.8697916666666661,0.041054314235225,0.984375
50,0.8555516302585601,0.864583333333333,0.030512283478553004,0.993489583333333
51,0.8784081836541491,0.8671875,0.026785324133622,0.9908854166666661
52,0.9826140205065401,0.8619791666666661,0.020498193955669,0.9947916666666661
53,1.029646903276443,0.856770833333333,0.028747670662899003,0.989583333333333
54,0.9917109111944831,0.859375,0.049014528980478006,0.9830729166666661
55,0.9452859163284301,0.8697916666666661,0.019465549538532002,0.99609375
56,0.9492674271265661,0.8515625,0.047217495351408005,0.9869791666666661
57,1.102639218171437,0.856770833333333,0.040459701985431,0.98046875
58,0.926026587684949,0.880208333333333,0.028484812724248004,0.989583333333333
59,0.8832751313845311,0.880208333333333,0.021231331988625,0.9921875
60,1.014430354038874,0.8671875,0.029515532194636002,0.989583333333333
61,0.9853230565786361,0.8619791666666661,0.021865915152981003,0.993489583333333
62,1.078900674978892,0.859375,0.026569172468346003,0.9908854166666661
63,1.040400703748067,0.8541666666666661,0.024415689093681,0.989583333333333
64,1.010890503724416,0.8776041666666661,0.021337361443632002,0.989583333333333
65,0.9467472533384951,0.8671875,0.018872845132136003,0.993489583333333
66,0.9584276974201201,0.8619791666666661,0.015286205123023,0.9947916666666661
67,1.097178131341934,0.8515625,0.026231485904039002,0.9908854166666661
68,1.045570383469263,0.859375,0.024931940851577003,0.9921875
69,1.039903869231541,0.848958333333333,0.024573422328103,0.9947916666666661
70,1.019148896137873,0.8541666666666661,0.025252690238024,0.9921875
71,1.032790174086888,0.856770833333333,0.012249803364587001,0.997395833333333
72,0.998743096987406,0.8671875,0.022479932173155002,0.9947916666666661
73,1.101588398218155,0.859375,0.019293100951472002,0.9921875
74,1.083864917357762,0.8463541666666661,0.031056902929170002,0.9908854166666661
75,1.200539290904998,0.8619791666666661,0.047949371840028,0.984375
76,1.1816219886144,0.856770833333333,0.024405075955049003,0.993489583333333
77,1.107141236464182,0.848958333333333,0.034593943603492,0.98828125
78,1.220020204782486,0.8463541666666661,0.017724494677774,0.993489583333333
79,1.117021371920903,0.859375,0.022706261661369003,0.9908854166666661
80,1.116110071539878,0.856770833333333,0.021341145038604,0.993489583333333
81,1.030327220757802,0.848958333333333,0.014949440800895001,0.997395833333333
82,1.010196298360824,0.859375,0.019128209455326003,0.993489583333333
83,1.1058508257071171,0.864583333333333,0.033490900144291,0.989583333333333
84,1.084604541460673,0.864583333333333,0.010596165452928,0.997395833333333
85,1.027459512154261,0.8619791666666661,0.021776264067739002,0.993489583333333
86,1.033332551519076,0.864583333333333,0.017257799103390002,0.993489583333333
87,1.032546917597452,0.856770833333333,0.008716836392219,0.997395833333333
88,1.079851180315017,0.864583333333333,0.007632212328947001,0.9986979166666661
89,1.175187448660532,0.8463541666666661,0.01730982112834,0.9947916666666661
90,1.145789583524068,0.856770833333333,0.007807384327558,1.0
91,1.083409259716669,0.8541666666666661,0.02458216069984,0.993489583333333
92,1.129253228505452,0.8515625,0.023208986928996003,0.98828125
93,1.163395891586939,0.8437500000000001,0.011245083374281001,0.99609375
94,1.276144037644068,0.8385416666666661,0.022691190281572002,0.9947916666666661
95,1.11576900879542,0.8671875,0.015568727045319001,0.99609375
96,1.146735310554504,0.8515625,0.008527669342583,0.997395833333333
